name,longitude,latitude,label,source
"Nelson, British Columbia",,,489,http://dbpedia.org/
Nelson,-117.286,49.4999,489,http://sws.geonames.org/
Cape Town,18.4239,-33.9253,490,http://dbpedia.org/
cape town,18.4244,-33.9767,490,http://rdf.freebase.com/
Cape Town,18.4167,-33.9167,490,http://sws.geonames.org/
Cape Town (South Africa),18.4167,-33.9167,490,http://data.nytimes.com/
Pensacola (Fla),-87.2169,30.4213,491,http://data.nytimes.com/
"Pensacola, Florida",,,491,http://dbpedia.org/
pensacola,-87.2169,30.4211,491,http://rdf.freebase.com/
Pensacola,-87.2169,30.4213,491,http://sws.geonames.org/
Napa,-122.286,38.2971,492,http://sws.geonames.org/
"Napa, California",,,492,http://dbpedia.org/
napa,-122.284,38.2972,492,http://rdf.freebase.com/
Napa (Calif),-122.286,38.2971,492,http://data.nytimes.com/
Cuenca,-78.9833,-2.88333,493,http://sws.geonames.org/
"Cuenca, Ecuador",,,493,http://dbpedia.org/
Cuenca (Ecuador),-78.9833,-2.88333,493,http://data.nytimes.com/
cuenca ecuador,-79.0153,-2.89917,493,http://rdf.freebase.com/
Mystic,-71.9665,41.3543,494,http://sws.geonames.org/
Mystic (Conn),-71.9665,41.3543,494,http://data.nytimes.com/
"Mystic, Connecticut",,,494,http://dbpedia.org/
new haven,-72.9286,41.3081,495,http://rdf.freebase.com/
New Haven,-72.9282,41.3082,495,http://sws.geonames.org/
"New Haven, Connecticut",,,495,http://dbpedia.org/
New Haven (Conn),-72.9282,41.3082,495,http://data.nytimes.com/
"Macon, Georgia",,,496,http://dbpedia.org/
Macon (Ga),-83.6324,32.8407,496,http://data.nytimes.com/
Macon,-83.6324,32.8407,496,http://sws.geonames.org/
macon,-83.6325,32.8406,496,http://rdf.freebase.com/
Lugano,8.96004,46.0101,497,http://sws.geonames.org/
Lugano (Switzerland),8.96004,46.0101,497,http://data.nytimes.com/
Lugano,8.95,46.0,497,http://dbpedia.org/
lugano,8.95351,46.0046,497,http://rdf.freebase.com/
Oslo,10.7564,59.9494,498,http://dbpedia.org/
Oslo,10.7389,59.9132,498,http://sws.geonames.org/
oslo,10.7564,59.9494,498,http://rdf.freebase.com/
Oslo (Norway),10.7389,59.9132,498,http://data.nytimes.com/
Amara (Iraq),47.1753,31.8453,499,http://data.nytimes.com/
amarah,47.15,31.8333,499,http://rdf.freebase.com/
Al ‘Amārah,47.1753,31.8453,499,http://sws.geonames.org/
Amarah,47.0,32.0,499,http://dbpedia.org/
Perugia,12.3829,43.0967,500,http://sws.geonames.org/
Perugia (Italy),12.3829,43.0967,500,http://data.nytimes.com/
perugia,12.3833,43.1167,500,http://rdf.freebase.com/
Perugia,12.3889,43.1122,500,http://dbpedia.org/
Ho Chi Minh City,106.682,10.7694,501,http://dbpedia.org/
ho chi minh city,106.667,10.75,501,http://rdf.freebase.com/
HCMC,106.667,10.75,501,http://sws.geonames.org/
Ho Chi Minh City (Vietnam),106.667,10.75,501,http://data.nytimes.com/
Lahore,74.3436,31.5497,502,http://sws.geonames.org/
Lahore,74.3436,31.5497,502,http://dbpedia.org/
lahore,74.3269,31.5758,502,http://rdf.freebase.com/
Lahore (Pakistan),74.3436,31.5497,502,http://data.nytimes.com/
Ojai (Calif),-119.243,34.448,503,http://data.nytimes.com/
"Ojai, California",,,503,http://dbpedia.org/
Ojai,-119.243,34.448,503,http://sws.geonames.org/
ojai,-119.242,34.4481,503,http://rdf.freebase.com/
Portsmouth (NH),-70.7626,43.0718,504,http://data.nytimes.com/
portsmouth new hampshire,-70.7631,43.0717,504,http://rdf.freebase.com/
Portsmouth,-70.7626,43.0718,504,http://sws.geonames.org/
"Portsmouth, New Hampshire",,,504,http://dbpedia.org/
Hua Hin,99.9588,12.5706,505,http://sws.geonames.org/
Hua Hin (Thailand),99.9588,12.5706,505,http://data.nytimes.com/
hua hin,99.9578,12.5686,505,http://rdf.freebase.com/
Hua Hin,,,505,http://dbpedia.org/
santiago de compostela,-8.53333,42.8833,506,http://rdf.freebase.com/
Santiago de Compostela,-8.54569,42.8805,506,http://sws.geonames.org/
Santiago de Compostela (Spain),-8.54569,42.8805,506,http://data.nytimes.com/
Santiago de Compostela,-8.5463,42.8804,506,http://dbpedia.org/
"Revelstoke, British Columbia",,,507,http://dbpedia.org/
revelstoke canada,-118.214,51.01,507,http://rdf.freebase.com/
Revelstoke,-118.202,50.9832,507,http://sws.geonames.org/
Revelstoke (British Columbia),-118.202,50.9832,507,http://data.nytimes.com/
Cuernavaca,-99.2267,18.9186,508,http://dbpedia.org/
Cuernavaca (Mexico),-99.25,18.9167,508,http://data.nytimes.com/
Cuernavaca,-99.25,18.9167,508,http://sws.geonames.org/
cuernavaca,-99.2267,18.9178,508,http://rdf.freebase.com/
Giza,31.2122,30.0086,509,http://sws.geonames.org/
giza necropolis,31.1328,29.9761,509,http://rdf.freebase.com/
Giza (Egypt),31.2122,30.0086,509,http://data.nytimes.com/
Giza Necropolis,31.1328,29.9761,509,http://dbpedia.org/
Bern (Switzerland),7.44744,46.9481,510,http://data.nytimes.com/
Bern,7.43958,46.9524,510,http://dbpedia.org/
Berne,7.44744,46.9481,510,http://sws.geonames.org/
berne,7.44583,46.95,510,http://rdf.freebase.com/
cleveland ohio,-81.669722,41.482222,511,http://rdf.freebase.com/
Cleveland (Ohio),-81.6954,41.4995,511,http://data.nytimes.com/
"Cleveland, Ohio",,,511,http://dbpedia.org/
Cleveland,-81.6954,41.4995,511,http://sws.geonames.org/
"Paris, Texas",,,512,http://dbpedia.org/
Paris (Texas),-95.5555,33.6609,512,http://data.nytimes.com/
Paris,-95.5555,33.6609,512,http://sws.geonames.org/
paris texas,-95.5553,33.6608,512,http://rdf.freebase.com/
Broome (Australia),122.233,-17.9667,513,http://data.nytimes.com/
broome,122.236,-17.962,513,http://rdf.freebase.com/
"Broome, Western Australia",,,513,http://dbpedia.org/
Broome,122.233,-17.9667,513,http://sws.geonames.org/
Avignon,4.81667,43.95,514,http://sws.geonames.org/
avignon,4.81056,43.9467,514,http://rdf.freebase.com/
Avignon (France),4.81667,43.95,514,http://data.nytimes.com/
Avignon,4.83333,43.95,514,http://dbpedia.org/
Goreme (Turkey),34.8639,38.6486,515,http://data.nytimes.com/
Goreme,,,515,http://dbpedia.org/
goreme,34.8333,38.6667,515,http://rdf.freebase.com/
Göreme,34.8639,38.6486,515,http://sws.geonames.org/
london,-0.106196,51.5171,516,http://rdf.freebase.com/
London (England),-0.125533,51.5084,516,http://data.nytimes.com/
London,-0.128832,51.5005,516,http://sws.geonames.org/
London,-0.1275,51.5072,516,http://dbpedia.org/
hanoi,105.798,21.0409,517,http://rdf.freebase.com/
Hanoi (Vietnam),105.85,21.0333,517,http://data.nytimes.com/
Hanoi,105.85,21.0333,517,http://dbpedia.org/
Hanoi,105.841,21.0245,517,http://sws.geonames.org/
Hamilton Heights,-73.95,40.8244,518,http://sws.geonames.org/
hamilton heights manhattan,-73.949,40.825,518,http://rdf.freebase.com/
Hamilton Heights (NYC),-73.95,40.8244,518,http://data.nytimes.com/
Hamilton Heights,,,518,http://dbpedia.org/
chennai,80.274,13.081,519,http://rdf.freebase.com/
Chennai (India),80.2785,13.0878,519,http://data.nytimes.com/
Chennai,80.2785,13.0878,519,http://sws.geonames.org/
Chennai,80.27,13.0839,519,http://dbpedia.org/
Armonk,-73.714,41.1265,520,http://sws.geonames.org/
Armonk (NY),-73.714,41.1265,520,http://data.nytimes.com/
armonk,-73.7144,41.1264,520,http://rdf.freebase.com/
"Armonk, New York",,,520,http://dbpedia.org/
Los Angeles,-118.25,34.05,521,http://dbpedia.org/
Los Angeles,-118.244,34.0522,521,http://sws.geonames.org/
los angeles,-118.243,34.0522,521,http://rdf.freebase.com/
Los Angeles (Calif),-118.244,34.0522,521,http://data.nytimes.com/
diamond district manhattan,-73.9789,40.7568,522,http://rdf.freebase.com/
Diamond District (NYC),-73.9786,40.7566,522,http://data.nytimes.com/
Diamond District,-73.9786,40.7566,522,http://sws.geonames.org/
Diamond District,-73.9806,40.7575,522,http://dbpedia.org/
Rotterdam,4.47917,51.9225,523,http://sws.geonames.org/
Rotterdam,4.47917,51.9217,523,http://dbpedia.org/
Rotterdam (Netherlands),4.47917,51.9225,523,http://data.nytimes.com/
rotterdam,4.4811,51.9217,523,http://rdf.freebase.com/
Nay Pyi Taw,96.1297,19.745,524,http://sws.geonames.org/
naypyidaw,96.1,19.75,524,http://rdf.freebase.com/
Naypyidaw (Myanmar),96.1297,19.745,524,http://data.nytimes.com/
Naypyidaw,96.1,19.75,524,http://dbpedia.org/
Oxford,-89.5192,34.3665,525,http://sws.geonames.org/
"Oxford, Mississippi",,,525,http://dbpedia.org/
oxford mississippi,-89.5192,34.3664,525,http://rdf.freebase.com/
Oxford (Miss),-89.5192,34.3665,525,http://data.nytimes.com/
Kufa,44.4,32.0333,527,http://dbpedia.org/
Kufa (Iraq),44.4033,32.0347,527,http://data.nytimes.com/
Kufa,44.4033,32.0347,527,http://sws.geonames.org/
kufa,44.3947,32.0297,527,http://rdf.freebase.com/
Phnom Penh (Cambodia),104.917,11.55,528,http://data.nytimes.com/
Phnom Penh,104.917,11.55,528,http://dbpedia.org/
Phnom Penh,104.917,11.55,528,http://sws.geonames.org/
phnom penh,104.917,11.55,528,http://rdf.freebase.com/
petropolis,-43.1789,-22.505,529,http://rdf.freebase.com/
Petropolis,,,529,http://dbpedia.org/
Petrópolis,-43.1786,-22.505,529,http://sws.geonames.org/
Petropolis (Brazil),-43.1786,-22.505,529,http://data.nytimes.com/
The Hague,4.29861,52.0767,530,http://sws.geonames.org/
The Hague,4.31667,52.0833,530,http://dbpedia.org/
Hague (Netherlands),4.29861,52.0767,530,http://data.nytimes.com/
the hague,4.3111,52.0799,530,http://rdf.freebase.com/
berlin,13.4127,52.5233,531,http://rdf.freebase.com/
Berlin,13.3989,52.5006,531,http://dbpedia.org/
Berlin (Germany),13.4,52.5167,531,http://data.nytimes.com/
Berlin,13.4105,52.5244,531,http://sws.geonames.org/
Segovia,-4.11667,40.95,532,http://sws.geonames.org/
Segovia,-4.16667,40.95,532,http://dbpedia.org/
segovia,-4.11667,40.95,532,http://rdf.freebase.com/
Segovia (Spain),-4.11667,40.95,532,http://data.nytimes.com/
cartagena,-75.5,10.4,533,http://rdf.freebase.com/
Cartagena,-75.5144,10.3997,533,http://sws.geonames.org/
Cartagena (Colombia),-75.5144,10.3997,533,http://data.nytimes.com/
"Cartagena, Colombia",,,533,http://dbpedia.org/
agra,78.0167,27.1833,535,http://rdf.freebase.com/
Agra (India),78.0167,27.1833,535,http://data.nytimes.com/
Agra,78.0167,27.1833,535,http://sws.geonames.org/
Agra,78.02,27.18,535,http://dbpedia.org/
Manaus,-60.0167,-3.1,536,http://dbpedia.org/
Manaus (Brazil),-60.025,-3.10194,536,http://data.nytimes.com/
Manaus,-60.025,-3.10194,536,http://sws.geonames.org/
manaus,-60.0214,-3.12917,536,http://rdf.freebase.com/
Puerto Jimenez (Costa Rica),-83.3167,8.53333,537,http://data.nytimes.com/
puerto jimenez,-5170.87,8990.33,537,http://rdf.freebase.com/
Puerto Jimenez,,,537,http://dbpedia.org/
Puerto Jiménez,-83.3167,8.53333,537,http://sws.geonames.org/
Queens,-73.9178,40.7042,538,http://dbpedia.org/
queens,-73.8204,40.7143,538,http://rdf.freebase.com/
york,-1.08333,53.95,539,http://rdf.freebase.com/
York,-1.08028,53.9583,539,http://dbpedia.org/
York (England),-1.08333,53.9667,539,http://data.nytimes.com/
York,-1.08333,53.9667,539,http://sws.geonames.org/
Granada,-3.60667,37.1882,540,http://sws.geonames.org/
Granada,-3.60083,37.1781,540,http://dbpedia.org/
granada,-3.5975,37.1742,540,http://rdf.freebase.com/
Granada (Spain),-3.60667,37.1882,540,http://data.nytimes.com/
Verbier,7.21667,46.1,541,http://sws.geonames.org/
Verbier,7.21667,46.1,541,http://dbpedia.org/
Verbier (Switzerland),7.21667,46.1,541,http://data.nytimes.com/
verbier,7.21667,46.1,541,http://rdf.freebase.com/
Bridgehampton,-72.3009,40.9379,542,http://sws.geonames.org/
"Bridgehampton, New York",,,542,http://dbpedia.org/
Bridgehampton (NY),-72.3009,40.9379,542,http://data.nytimes.com/
bridgehampton,-72.3014,40.9378,542,http://rdf.freebase.com/
Marfa,-104.019,30.3079,543,http://sws.geonames.org/
marfa,-104.019,30.3078,543,http://rdf.freebase.com/
"Marfa, Texas",,,543,http://dbpedia.org/
Marfa (Tex),-104.019,30.3079,543,http://data.nytimes.com/
Marseille (France),5.4,43.3,544,http://data.nytimes.com/
marseille,5.3772,43.2975,544,http://rdf.freebase.com/
Marseille,5.4,43.3,544,http://sws.geonames.org/
Marseille,5.36995,43.2964,544,http://dbpedia.org/
Locust Valley (NY),-73.5971,40.8759,545,http://data.nytimes.com/
Locust Valley,-73.5971,40.8759,545,http://sws.geonames.org/
"Locust Valley, New York",,,545,http://dbpedia.org/
locust valley,-73.5975,40.8758,545,http://rdf.freebase.com/
addis ababa,38.7369,9.02722,546,http://rdf.freebase.com/
Addis Ababa (Ethiopia),38.7,9.03333,546,http://data.nytimes.com/
Addis Ababa,38.7469,9.02497,546,http://sws.geonames.org/
Addis Ababa,38.74,9.03,546,http://dbpedia.org/
Kelowna,-119.444,49.8801,547,http://dbpedia.org/
Kelowna,-119.486,49.8831,547,http://sws.geonames.org/
Kelowna (British Columbia),-119.486,49.8831,547,http://data.nytimes.com/
kelowna,-119.491,49.8849,547,http://rdf.freebase.com/
Galway,-9.04889,53.2719,548,http://dbpedia.org/
Galway (Ireland),-9.04889,53.2719,548,http://data.nytimes.com/
galway,-9.05033,53.2734,548,http://rdf.freebase.com/
Galway,-9.04889,53.2719,548,http://sws.geonames.org/
Ocracoke (NC),-75.981,35.1146,549,http://data.nytimes.com/
Ocracoke,-75.981,35.1146,549,http://sws.geonames.org/
ocracoke,-75.9814,35.1144,549,http://rdf.freebase.com/
"Ocracoke, North Carolina",,,549,http://dbpedia.org/
Baquba (Iraq),44.6411,33.75,550,http://data.nytimes.com/
baqubah,44.6333,33.75,550,http://rdf.freebase.com/
Baqubah,44.6411,33.75,550,http://sws.geonames.org/
Baqubah,44.6333,33.75,550,http://dbpedia.org/
Kennebunkport,-70.4767,43.3618,551,http://sws.geonames.org/
"Kennebunkport, Maine",,,551,http://dbpedia.org/
Kennebunkport (Me),-70.4767,43.3618,551,http://data.nytimes.com/
kennebunkport,-70.4772,43.3617,551,http://rdf.freebase.com/
menton,7.5006,43.7756,552,http://rdf.freebase.com/
Menton,7.5,43.775,552,http://dbpedia.org/
Menton (France),7.50435,43.7765,552,http://data.nytimes.com/
Menton,7.50435,43.7765,552,http://sws.geonames.org/
Hue (Vietnam),107.6,16.4667,553,http://data.nytimes.com/
Huế,107.6,16.4667,553,http://sws.geonames.org/
Punta Arenas,-70.9333,-53.1667,554,http://dbpedia.org/
Punta Arenas (Chile),-70.9167,-53.15,554,http://data.nytimes.com/
punta arenas,-70.9064,-53.1554,554,http://rdf.freebase.com/
Punta Arenas,-70.9167,-53.15,554,http://sws.geonames.org/
North Salem,-73.5712,41.3348,555,http://sws.geonames.org/
"North Salem, New York",,,555,http://dbpedia.org/
north salem,-73.5717,41.3347,555,http://rdf.freebase.com/
North Salem (NY),-73.5712,41.3348,555,http://data.nytimes.com/
"Nashville, Tennessee",,,556,http://dbpedia.org/
nashville tennessee,-86.7844,36.1658,556,http://rdf.freebase.com/
Nashville,-86.7844,36.1659,556,http://sws.geonames.org/
Nashville (Tenn),-86.7844,36.1659,556,http://data.nytimes.com/
Sīwah,25.5167,29.2,557,http://sws.geonames.org/
Siwa (Egypt),25.5167,29.2,557,http://data.nytimes.com/
siwa oasis,25.55,29.1833,557,http://rdf.freebase.com/
Siwa Oasis,25.55,29.1833,557,http://dbpedia.org/
"Sandwich, Massachusetts",,,558,http://dbpedia.org/
Sandwich (Mass),-70.4939,41.759,558,http://data.nytimes.com/
Sandwich,-70.4939,41.759,558,http://sws.geonames.org/
luxor,32.6422,25.6969,559,http://rdf.freebase.com/
Luxor (Egypt),32.6421,25.6989,559,http://data.nytimes.com/
Luxor,32.65,25.6833,559,http://dbpedia.org/
Luxor,32.6421,25.6989,559,http://sws.geonames.org/
Marrakech,-8.0,31.6333,560,http://dbpedia.org/
Marrakesh (Morocco),-8.0,31.63,560,http://data.nytimes.com/
Marrakech,-8.0,31.63,560,http://sws.geonames.org/
marrakech,-8.00028,31.6353,560,http://rdf.freebase.com/
Manteca,-121.216,37.7974,561,http://sws.geonames.org/
manteca,-121.215,37.7975,561,http://rdf.freebase.com/
"Manteca, California",,,561,http://dbpedia.org/
Manteca (Calif),-121.216,37.7974,561,http://data.nytimes.com/
Jerusalem,35.2253,31.779,562,http://sws.geonames.org/
Jerusalem,35.2167,31.7833,562,http://dbpedia.org/
Jerusalem (Israel),35.2253,31.779,562,http://data.nytimes.com/
jerusalem,35.2167,31.7833,562,http://rdf.freebase.com/
Freeport,-70.1031,43.857,563,http://sws.geonames.org/
"Freeport, Maine",,,563,http://dbpedia.org/
Freeport (Me),-70.1031,43.857,563,http://data.nytimes.com/
Algiers,3.21667,36.7,564,http://dbpedia.org/
algiers,3.05,36.7667,564,http://rdf.freebase.com/
Algiers,3.04197,36.7525,564,http://sws.geonames.org/
Algiers (Algeria),3.05056,36.7631,564,http://data.nytimes.com/
Palermo (Italy),13.3598,38.1158,565,http://data.nytimes.com/
Palermo,13.3598,38.1158,565,http://sws.geonames.org/
Palermo,13.3667,38.1167,565,http://dbpedia.org/
palermo,13.3667,38.1167,565,http://rdf.freebase.com/
potsdam,13.07,52.4,566,http://rdf.freebase.com/
Potsdam,13.0667,52.4,566,http://dbpedia.org/
Potsdam (Germany),13.0657,52.3989,566,http://data.nytimes.com/
Potsdam,13.0657,52.3989,566,http://sws.geonames.org/
"Park City, Utah",,,567,http://dbpedia.org/
park city,-111.497,40.6461,567,http://rdf.freebase.com/
Park City (Utah),-111.498,40.6461,567,http://data.nytimes.com/
Park City,-111.498,40.6461,567,http://sws.geonames.org/
"Louisville, Kentucky",,,568,http://dbpedia.org/
louisville,-85.7594,38.2542,568,http://rdf.freebase.com/
Louisville (Ky),-85.7594,38.2542,568,http://data.nytimes.com/
Louisville,-85.7594,38.2542,568,http://sws.geonames.org/
Dhaka (Bangladesh),90.4086,23.7231,570,http://data.nytimes.com/
dhaka,90.3833,23.7,570,http://rdf.freebase.com/
Dhaka,90.4074,23.7104,570,http://sws.geonames.org/
Dhaka,90.375,23.7,570,http://dbpedia.org/
Udaipur (India),73.6918,24.5712,571,http://data.nytimes.com/
udaipur,73.68,24.58,571,http://rdf.freebase.com/
Udaipur,73.68,24.58,571,http://dbpedia.org/
Udaipur,73.6918,24.5712,571,http://sws.geonames.org/
Edinburgh,-3.2,55.95,572,http://sws.geonames.org/
Edinburgh,-3.16028,55.9494,572,http://dbpedia.org/
Edinburgh (Scotland),-3.2,55.95,572,http://data.nytimes.com/
edinburgh,-3.22,55.95,572,http://rdf.freebase.com/
Bruges,3.225,51.2098,573,http://sws.geonames.org/
Bruges (Belgium),3.225,51.2098,573,http://data.nytimes.com/
Bruges,3.23333,51.2167,573,http://dbpedia.org/
bruges,3.23333,51.2167,573,http://rdf.freebase.com/
Florianopolis,,,574,http://dbpedia.org/
florianopolis,-48.5524,-27.5929,574,http://rdf.freebase.com/
Florianopolis (Brazil),-48.5492,-27.5967,574,http://data.nytimes.com/
Florianópolis,-48.5492,-27.5967,574,http://sws.geonames.org/
Nice,7.26627,43.7034,575,http://dbpedia.org/
Nice,7.26608,43.7031,575,http://sws.geonames.org/
nice,7.26917,43.7028,575,http://rdf.freebase.com/
Nice (France),7.26608,43.7031,575,http://data.nytimes.com/
Roosevelt,-73.589,40.6787,576,http://sws.geonames.org/
Roosevelt (NY),-73.589,40.6787,576,http://data.nytimes.com/
roosevelt,-73.5894,40.6786,576,http://rdf.freebase.com/
"Roosevelt, New York",,,576,http://dbpedia.org/
Garrison (NY),-73.9457,41.384,577,http://data.nytimes.com/
garrison new york,-73.9456,41.3839,577,http://rdf.freebase.com/
Garrison,-73.9457,41.384,577,http://sws.geonames.org/
"Garrison, New York",,,577,http://dbpedia.org/
Manila,121.0,14.5833,578,http://dbpedia.org/
Manila (Philippines),120.982,14.6042,578,http://data.nytimes.com/
manila,121.0,14.5833,578,http://rdf.freebase.com/
Manila,120.971,14.5846,578,http://sws.geonames.org/
Bowery (NYC),,,579,http://data.nytimes.com/
bowery manhattan,-73.994128,40.719894,579,http://rdf.freebase.com/
"Kansas City, Missouri",,,580,http://dbpedia.org/
Kansas City,-94.5786,39.0997,580,http://sws.geonames.org/
kansas city,-94.5783,39.0997,580,http://rdf.freebase.com/
Kansas City (Mo),-94.5786,39.0997,580,http://data.nytimes.com/
Samthar,78.9167,25.85,581,http://dbpedia.org/
samthar,78.9167,25.85,581,http://rdf.freebase.com/
Samthar (India),88.5,26.9833,581,http://data.nytimes.com/
Sāmthar,88.5,26.9833,581,http://sws.geonames.org/
Jaffna,80.0,9.66667,582,http://sws.geonames.org/
Jaffna,80.0,9.66667,582,http://dbpedia.org/
Jaffna (Sri Lanka),80.0,9.66667,582,http://data.nytimes.com/
jaffna,80.0,9.6667,582,http://rdf.freebase.com/
villarrica chile,-72.2167,-39.2667,583,http://rdf.freebase.com/
"Villarrica, Chile",,,583,http://dbpedia.org/
Villarrica (Chile),-72.2279,-39.2857,583,http://data.nytimes.com/
Villarrica,-72.2279,-39.2857,583,http://sws.geonames.org/
brighton,-0.155556,50.83,584,http://rdf.freebase.com/
Brighton (England),-0.139475,50.8284,584,http://data.nytimes.com/
Brighton,-0.131312,50.8429,584,http://dbpedia.org/
Brighton,-0.139475,50.8284,584,http://sws.geonames.org/
"Maspeth, Queens",,,585,http://dbpedia.org/
Maspeth (NYC),-73.9126,40.7232,585,http://data.nytimes.com/
Maspeth,-73.9126,40.7232,585,http://sws.geonames.org/
maspeth queens,-73.9125,40.7231,585,http://rdf.freebase.com/
Taipei (Taiwan),121.525,25.0392,586,http://data.nytimes.com/
Taipei,121.633,25.0333,586,http://dbpedia.org/
Taipei,121.525,25.0392,586,http://sws.geonames.org/
taipei,121.533,25.0333,586,http://rdf.freebase.com/
cannes,7.01275,43.5513,587,http://rdf.freebase.com/
Cannes,7.01275,43.5513,587,http://dbpedia.org/
Cannes (France),7.01667,43.55,587,http://data.nytimes.com/
Cannes,7.01667,43.55,587,http://sws.geonames.org/
almagro ciudad real,-3.7167,38.8833,588,http://rdf.freebase.com/
Almagro (Spain),-3.71667,38.8833,588,http://data.nytimes.com/
Almagro,-3.71667,38.8833,588,http://sws.geonames.org/
"Almagro, Ciudad Real",,,588,http://dbpedia.org/
Puno,-70.0236,-15.8433,589,http://dbpedia.org/
Puno,-70.0333,-15.8333,589,http://sws.geonames.org/
Puno (Peru),-70.0333,-15.8333,589,http://data.nytimes.com/
puno,-70.0236,-15.8433,589,http://rdf.freebase.com/
monhegan,-69.3203,43.7622,590,http://rdf.freebase.com/
Monhegan Island (Me),-69.3114,43.7665,590,http://data.nytimes.com/
"Monhegan, Maine",,,590,http://dbpedia.org/
Belem,,,591,http://dbpedia.org/
Belem (Brazil),-48.5044,-1.45583,591,http://data.nytimes.com/
Belém,-48.5044,-1.45583,591,http://sws.geonames.org/
newark,-74.1728,40.7356,592,http://rdf.freebase.com/
"Newark, New Jersey",,,592,http://dbpedia.org/
Newark,-74.1724,40.7357,592,http://sws.geonames.org/
Newark (NJ),-74.1724,40.7357,592,http://data.nytimes.com/
Mexico City,-99.1277,19.4285,593,http://sws.geonames.org/
Mexico City,-99.1333,19.4333,593,http://dbpedia.org/
Mexico City (Mexico),-99.1386,19.4342,593,http://data.nytimes.com/
"Mendoza, Argentina",,,594,http://dbpedia.org/
Mendoza (Argentina),-68.8167,-32.8833,594,http://data.nytimes.com/
mendoza,-68.842,-32.8905,594,http://rdf.freebase.com/
Mendoza,-68.8167,-32.8833,594,http://sws.geonames.org/
budapest,19.05,47.5,595,http://rdf.freebase.com/
Budapest,19.0503,47.4719,595,http://dbpedia.org/
Budapest (Hungary),19.0833,47.5,595,http://data.nytimes.com/
Budapest,19.0399,47.498,595,http://sws.geonames.org/
montreal,-73.555,45.5081,596,http://rdf.freebase.com/
Montreal (Quebec),-73.5878,45.5088,596,http://data.nytimes.com/
Montreal,-73.5878,45.5088,596,http://sws.geonames.org/
Montreal,-73.5542,45.5089,596,http://dbpedia.org/
skaneateles new york,-76.4294,42.9469,597,http://rdf.freebase.com/
"Skaneateles (town), New York",,,597,http://dbpedia.org/
Skaneateles (NY),-76.4291,42.947,597,http://data.nytimes.com/
Skaneateles,-76.4291,42.947,597,http://sws.geonames.org/
Short Hills,-74.3254,40.7479,598,http://sws.geonames.org/
short hills,-74.3254,40.7479,598,http://rdf.freebase.com/
Short Hills (NJ),-74.3254,40.7479,598,http://data.nytimes.com/
"Short Hills, New Jersey",,,598,http://dbpedia.org/
Ossining (NY),-73.8615,41.1629,599,http://data.nytimes.com/
Ossining,-73.8615,41.1629,599,http://sws.geonames.org/
ossining new york,-73.856667,41.165278,599,http://rdf.freebase.com/
"Ossining (village), New York",,,599,http://dbpedia.org/
Kanazawa,136.65,36.5667,600,http://sws.geonames.org/
kanazawa,136.647,36.5619,600,http://rdf.freebase.com/
"Kanazawa, Ishikawa",,,600,http://dbpedia.org/
Kanazawa (Japan),136.65,36.5667,600,http://data.nytimes.com/
mount pleasant new york,-73.8,41.1,601,http://rdf.freebase.com/
"Mount Pleasant, New York",,,601,http://dbpedia.org/
vevey,6.84194,46.4592,602,http://rdf.freebase.com/
Vevey,6.85,46.4667,602,http://dbpedia.org/
Vevey (Switzerland),6.84328,46.4612,602,http://data.nytimes.com/
Vevey,6.84328,46.4612,602,http://sws.geonames.org/
Tikrit,43.6769,34.5967,603,http://sws.geonames.org/
Tikrit,43.6833,34.61,603,http://dbpedia.org/
Tikrit (Iraq),43.6769,34.5967,603,http://data.nytimes.com/
tikrit,43.6814,34.5947,603,http://rdf.freebase.com/
San José,-84.0833,9.93333,604,http://sws.geonames.org/
San Jose (Costa Rica),-84.0833,9.93333,604,http://data.nytimes.com/
"San Jose, Costa Rica",,,604,http://dbpedia.org/
Hakone,139.033,35.1833,605,http://sws.geonames.org/
"Hakone, Kanagawa",,,605,http://dbpedia.org/
hakone,139.033,35.1833,605,http://rdf.freebase.com/
Hakone (Japan),139.033,35.1833,605,http://data.nytimes.com/
placencia,-88.3667,16.5139,606,http://rdf.freebase.com/
Placentia Village,-88.3667,16.5167,606,http://sws.geonames.org/
Placencia (Belize),-88.3667,16.5167,606,http://data.nytimes.com/
Placencia,-88.3667,16.5139,606,http://dbpedia.org/
Northport,-73.3432,40.9009,607,http://sws.geonames.org/
northport new york,-73.3436,40.9008,607,http://rdf.freebase.com/
Northport (NY),-73.3432,40.9009,607,http://data.nytimes.com/
"Northport, New York",,,607,http://dbpedia.org/
Newburyport (Mass),-70.8773,42.8126,608,http://data.nytimes.com/
Newburyport,-70.8773,42.8126,608,http://sws.geonames.org/
newburyport,-70.8778,42.8125,608,http://rdf.freebase.com/
"Newburyport, Massachusetts",,,608,http://dbpedia.org/
"Montclair, New Jersey",,,609,http://dbpedia.org/
montclair,-74.2094,40.8258,609,http://rdf.freebase.com/
Montclair (NJ),-74.209,40.8259,609,http://data.nytimes.com/
Montclair,-74.209,40.8259,609,http://sws.geonames.org/
Najaf,44.33,32.0,610,http://dbpedia.org/
Najaf (Iraq),44.3147,31.9961,610,http://data.nytimes.com/
najaf,44.3244,31.9892,610,http://rdf.freebase.com/
Najaf,44.3147,31.9961,610,http://sws.geonames.org/
Islamabad (Pakistan),73.0591,33.61,611,http://data.nytimes.com/
