File,Label
t_285b3bcd52ec0c86____c3_0____3.parquet,6
t_285b3bcd52ec0c86____c3_0____4.parquet,6
PED_SK_DTL_SNF____c10_0____0.parquet,6
PED_SK_DTL_SNF____c10_0____1.parquet,6
PED_SK_DTL_SNF____c10_0____2.parquet,6
PED_SK_DTL_SNF____c10_0____4.parquet,6
t_285b3bcd52ec0c86____c11_0____0.parquet,6
t_285b3bcd52ec0c86____c11_0____1.parquet,6
t_285b3bcd52ec0c86____c11_0____2.parquet,6
t_285b3bcd52ec0c86____c11_0____3.parquet,6
t_285b3bcd52ec0c86____c11_0____4.parquet,6
t_285b3bcd52ec0c86____c16_0____0.parquet,6
t_285b3bcd52ec0c86____c16_0____1.parquet,6
t_285b3bcd52ec0c86____c16_0____2.parquet,6
PED_SK_DTL_SNF____c3_0____0.parquet,6
PED_SK_DTL_SNF____c3_0____1.parquet,6
PED_SK_DTL_SNF____c3_0____2.parquet,6
PED_SK_DTL_SNF____c3_0____3.parquet,6
PED_SK_DTL_SNF____c3_0____4.parquet,6
PED_SK_DTL_SNF____c5_0____0.parquet,6
PED_SK_DTL_SNF____c5_0____1.parquet,6
PED_SK_DTL_SNF____c5_0____2.parquet,6
PED_SK_DTL_SNF____c5_0____3.parquet,6
PED_SK_DTL_SNF____c5_0____4.parquet,6
PED_SK_DTL_SNF____c6_0____0.parquet,6
PED_SK_DTL_SNF____c6_0____1.parquet,6
PED_SK_DTL_SNF____c6_0____2.parquet,6
PED_SK_DTL_SNF____c6_0____3.parquet,6
PED_SK_DTL_SNF____c6_0____4.parquet,6
PED_SK_DTL_SNF____c7_0____0.parquet,7
PED_SK_DTL_SNF____c7_0____1.parquet,7
PED_SK_DTL_SNF____c7_0____2.parquet,7
PED_SK_DTL_SNF____c7_0____3.parquet,7
PED_SK_DTL_SNF____c7_0____4.parquet,7
t_285b3bcd52ec0c86____c5_0____0.parquet,6
t_285b3bcd52ec0c86____c5_0____1.parquet,6
t_285b3bcd52ec0c86____c5_0____2.parquet,6
t_285b3bcd52ec0c86____c5_0____3.parquet,6
t_285b3bcd52ec0c86____c5_0____4.parquet,6
t_e9efd5cda78af711____c14_0____0.parquet,6
t_e9efd5cda78af711____c14_0____1.parquet,6
t_e9efd5cda78af711____c14_0____2.parquet,6
t_e9efd5cda78af711____c14_0____3.parquet,6
t_e9efd5cda78af711____c14_0____4.parquet,6
t_e9efd5cda78af711____c14_1____0.parquet,6
t_e9efd5cda78af711____c14_1____1.parquet,6
t_e9efd5cda78af711____c14_1____2.parquet,6
t_e9efd5cda78af711____c14_1____3.parquet,6
t_e9efd5cda78af711____c14_1____4.parquet,6
t_e9efd5cda78af711____c15_0____0.parquet,6
t_e9efd5cda78af711____c15_0____1.parquet,6
t_e9efd5cda78af711____c15_0____2.parquet,6
t_e9efd5cda78af711____c15_0____3.parquet,6
t_e9efd5cda78af711____c15_0____4.parquet,6
t_e9efd5cda78af711____c15_1____0.parquet,6
t_e9efd5cda78af711____c15_1____1.parquet,6
t_e9efd5cda78af711____c15_1____2.parquet,6
t_e9efd5cda78af711____c15_1____3.parquet,6
t_e9efd5cda78af711____c15_1____4.parquet,6
t_e9efd5cda78af711____c16_1____0.parquet,6
t_e9efd5cda78af711____c16_1____1.parquet,6
t_e9efd5cda78af711____c16_1____2.parquet,6
t_e9efd5cda78af711____c16_1____3.parquet,6
t_e9efd5cda78af711____c16_1____4.parquet,6
t_e9efd5cda78af711____c17_0____0.parquet,6
t_e9efd5cda78af711____c17_0____1.parquet,6
t_e9efd5cda78af711____c17_0____2.parquet,6
t_e9efd5cda78af711____c17_0____3.parquet,6
t_e9efd5cda78af711____c17_0____4.parquet,6
t_e9efd5cda78af711____c19_1____3.parquet,6
t_e9efd5cda78af711____c20_0____3.parquet,6
t_e9efd5cda78af711____c20_1____0.parquet,6
t_e9efd5cda78af711____c20_1____1.parquet,6
t_e9efd5cda78af711____c20_1____2.parquet,6
t_e9efd5cda78af711____c20_1____3.parquet,6
t_e9efd5cda78af711____c20_1____4.parquet,6
t_e9efd5cda78af711____c22_1____3.parquet,6
t_e9efd5cda78af711____c23_1____0.parquet,6
t_e9efd5cda78af711____c23_1____1.parquet,6
t_e9efd5cda78af711____c23_1____2.parquet,6
t_e9efd5cda78af711____c23_1____3.parquet,6
t_e9efd5cda78af711____c23_1____4.parquet,6
t_e9efd5cda78af711____c24_0____3.parquet,6
t_e9efd5cda78af711____c24_1____3.parquet,6
t_e9efd5cda78af711____c25_0____3.parquet,6
t_285b3bcd52ec0c86____c10_1____0.parquet,6
t_285b3bcd52ec0c86____c10_1____1.parquet,6
t_285b3bcd52ec0c86____c10_1____2.parquet,6
t_285b3bcd52ec0c86____c10_1____3.parquet,6
t_285b3bcd52ec0c86____c10_1____4.parquet,6
t_285b3bcd52ec0c86____c11_1____0.parquet,6
t_285b3bcd52ec0c86____c11_1____1.parquet,6
t_285b3bcd52ec0c86____c11_1____2.parquet,6
t_285b3bcd52ec0c86____c11_1____3.parquet,6
t_285b3bcd52ec0c86____c11_1____4.parquet,6
t_285b3bcd52ec0c86____c7_0____0.parquet,6
t_285b3bcd52ec0c86____c7_0____1.parquet,6
t_285b3bcd52ec0c86____c7_0____2.parquet,6
t_285b3bcd52ec0c86____c7_0____3.parquet,6
t_285b3bcd52ec0c86____c7_0____4.parquet,6
t_285b3bcd52ec0c86____c9_0____0.parquet,6
t_285b3bcd52ec0c86____c9_0____1.parquet,6
t_285b3bcd52ec0c86____c9_0____2.parquet,6
t_285b3bcd52ec0c86____c9_0____3.parquet,6
t_285b3bcd52ec0c86____c9_0____4.parquet,6
t_e9efd5cda78af711____c18_0____0.parquet,6
t_e9efd5cda78af711____c18_0____1.parquet,6
t_e9efd5cda78af711____c18_0____2.parquet,6
t_e9efd5cda78af711____c18_0____3.parquet,6
t_e9efd5cda78af711____c18_0____4.parquet,6
t_e9efd5cda78af711____c19_0____0.parquet,6
t_e9efd5cda78af711____c19_0____1.parquet,6
t_e9efd5cda78af711____c19_0____2.parquet,6
t_e9efd5cda78af711____c19_0____3.parquet,6
t_e9efd5cda78af711____c19_0____4.parquet,6
t_e9efd5cda78af711____c21_0____0.parquet,6
t_e9efd5cda78af711____c21_0____1.parquet,6
t_e9efd5cda78af711____c21_0____2.parquet,6
t_e9efd5cda78af711____c21_0____3.parquet,6
t_e9efd5cda78af711____c21_0____4.parquet,6
t_e9efd5cda78af711____c22_0____0.parquet,6
t_e9efd5cda78af711____c22_0____1.parquet,6
t_e9efd5cda78af711____c22_0____2.parquet,6
t_e9efd5cda78af711____c22_0____3.parquet,6
t_e9efd5cda78af711____c22_0____4.parquet,6
t_e9efd5cda78af711____c5_1____0.parquet,6
t_e9efd5cda78af711____c5_1____1.parquet,6
t_e9efd5cda78af711____c5_1____2.parquet,6
t_e9efd5cda78af711____c5_1____3.parquet,6
t_285b3bcd52ec0c86____c8_1____3.parquet,6
t_e9efd5cda78af711____c13_0____0.parquet,6
t_e9efd5cda78af711____c13_0____1.parquet,6
t_e9efd5cda78af711____c13_0____2.parquet,6
t_e9efd5cda78af711____c13_0____3.parquet,6
t_e9efd5cda78af711____c13_0____4.parquet,6
t_e9efd5cda78af711____c16_0____0.parquet,6
t_e9efd5cda78af711____c16_0____1.parquet,6
t_e9efd5cda78af711____c16_0____2.parquet,6
t_e9efd5cda78af711____c16_0____3.parquet,6
t_e9efd5cda78af711____c16_0____4.parquet,6
t_e9efd5cda78af711____c18_1____0.parquet,6
t_e9efd5cda78af711____c18_1____1.parquet,6
t_e9efd5cda78af711____c18_1____2.parquet,6
t_e9efd5cda78af711____c18_1____3.parquet,6
t_e9efd5cda78af711____c18_1____4.parquet,6
t_e9efd5cda78af711____c19_1____0.parquet,6
t_e9efd5cda78af711____c19_1____1.parquet,6
t_e9efd5cda78af711____c19_1____2.parquet,6
t_e9efd5cda78af711____c19_1____4.parquet,6
t_e9efd5cda78af711____c21_1____0.parquet,6
t_e9efd5cda78af711____c21_1____1.parquet,6
t_e9efd5cda78af711____c21_1____2.parquet,6
t_e9efd5cda78af711____c21_1____3.parquet,6
t_e9efd5cda78af711____c21_1____4.parquet,6
t_e9efd5cda78af711____c22_1____0.parquet,6
t_e9efd5cda78af711____c22_1____1.parquet,6
t_e9efd5cda78af711____c22_1____2.parquet,6
t_e9efd5cda78af711____c22_1____4.parquet,6
t_e9efd5cda78af711____c23_0____0.parquet,6
t_e9efd5cda78af711____c23_0____1.parquet,6
t_e9efd5cda78af711____c23_0____2.parquet,6
t_e9efd5cda78af711____c23_0____3.parquet,6
t_e9efd5cda78af711____c23_0____4.parquet,6
t_e9efd5cda78af711____c24_0____0.parquet,6
t_e9efd5cda78af711____c24_0____1.parquet,6
t_e9efd5cda78af711____c24_0____2.parquet,6
t_e9efd5cda78af711____c24_0____4.parquet,6
t_e9efd5cda78af711____c24_1____0.parquet,6
t_e9efd5cda78af711____c24_1____1.parquet,6
t_e9efd5cda78af711____c24_1____2.parquet,6
t_e9efd5cda78af711____c24_1____4.parquet,6
t_e9efd5cda78af711____c25_0____0.parquet,6
t_e9efd5cda78af711____c25_0____1.parquet,6
t_e9efd5cda78af711____c25_0____2.parquet,6
t_e9efd5cda78af711____c25_0____4.parquet,6
t_e9efd5cda78af711____c12_1____0.parquet,6
t_e9efd5cda78af711____c12_1____1.parquet,6
t_e9efd5cda78af711____c12_1____2.parquet,6
t_e9efd5cda78af711____c12_1____3.parquet,6
t_e9efd5cda78af711____c12_1____4.parquet,6
t_e9efd5cda78af711____c20_0____0.parquet,6
t_e9efd5cda78af711____c20_0____1.parquet,6
t_e9efd5cda78af711____c20_0____2.parquet,6
t_e9efd5cda78af711____c20_0____4.parquet,6
PED_YT_DTL_SNF____c10_0____0.parquet,6
PED_YT_DTL_SNF____c10_0____1.parquet,6
PED_YT_DTL_SNF____c10_0____2.parquet,6
PED_YT_DTL_SNF____c12_0____0.parquet,6
PED_YT_DTL_SNF____c12_0____1.parquet,6
PED_YT_DTL_SNF____c12_0____2.parquet,6
PED_YT_DTL_SNF____c13_1____0.parquet,6
PED_YT_DTL_SNF____c13_1____1.parquet,6
PED_YT_DTL_SNF____c13_1____2.parquet,6
PED_YT_DTL_SNF____c14_0____0.parquet,6
PED_YT_DTL_SNF____c14_0____1.parquet,6
PED_YT_DTL_SNF____c14_0____2.parquet,6
PED_YT_DTL_SNF____c16_0____0.parquet,6
PED_YT_DTL_SNF____c16_0____1.parquet,6
PED_YT_DTL_SNF____c16_0____2.parquet,6
PED_YT_DTL_SNF____c16_1____0.parquet,6
PED_YT_DTL_SNF____c16_1____1.parquet,6
PED_YT_DTL_SNF____c16_1____2.parquet,6
PED_YT_DTL_SNF____c17_0____0.parquet,6
PED_YT_DTL_SNF____c17_0____1.parquet,6
PED_YT_DTL_SNF____c17_0____2.parquet,6
PED_YT_DTL_SNF____c18_0____0.parquet,6
PED_YT_DTL_SNF____c18_0____1.parquet,6
PED_YT_DTL_SNF____c18_0____2.parquet,6
PED_YT_DTL_SNF____c18_1____0.parquet,6
PED_YT_DTL_SNF____c18_1____1.parquet,6
PED_YT_DTL_SNF____c18_1____2.parquet,6
PED_YT_DTL_SNF____c19_0____0.parquet,6
PED_YT_DTL_SNF____c19_0____1.parquet,6
PED_YT_DTL_SNF____c19_0____2.parquet,6
PED_YT_DTL_SNF____c19_1____2.parquet,6
PED_YT_DTL_SNF____c20_1____0.parquet,6
PED_YT_DTL_SNF____c20_1____1.parquet,6
PED_YT_DTL_SNF____c20_1____2.parquet,6
PED_YT_DTL_SNF____c21_0____0.parquet,6
PED_YT_DTL_SNF____c21_0____1.parquet,6
PED_YT_DTL_SNF____c21_0____2.parquet,6
PED_YT_DTL_SNF____c21_1____0.parquet,6
PED_YT_DTL_SNF____c21_1____1.parquet,6
PED_YT_DTL_SNF____c21_1____2.parquet,6
PED_YT_DTL_SNF____c23_0____0.parquet,6
PED_YT_DTL_SNF____c23_0____1.parquet,6
PED_YT_DTL_SNF____c23_0____2.parquet,6
PED_YT_DTL_SNF____c23_1____0.parquet,6
PED_YT_DTL_SNF____c23_1____1.parquet,6
PED_YT_DTL_SNF____c23_1____2.parquet,6
PED_YT_DTL_SNF____c24_0____1.parquet,6
PED_YT_DTL_SNF____c24_1____0.parquet,6
PED_YT_DTL_SNF____c24_1____1.parquet,6
PED_YT_DTL_SNF____c24_1____2.parquet,6
PED_YT_DTL_SNF____c25_1____2.parquet,6
PED_YT_DTL_SNF____c26_0____2.parquet,6
PED_YT_DTL_SNF____c3_0____1.parquet,6
PED_YT_DTL_SNF____c7_1____0.parquet,6
PED_YT_DTL_SNF____c7_1____1.parquet,6
PED_YT_DTL_SNF____c10_1____0.parquet,6
PED_YT_DTL_SNF____c10_1____1.parquet,6
PED_YT_DTL_SNF____c10_1____2.parquet,6
PED_YT_DTL_SNF____c11_0____0.parquet,6
PED_YT_DTL_SNF____c11_0____1.parquet,6
PED_YT_DTL_SNF____c12_1____0.parquet,6
PED_YT_DTL_SNF____c12_1____1.parquet,6
PED_YT_DTL_SNF____c12_1____2.parquet,6
PED_YT_DTL_SNF____c14_1____0.parquet,6
PED_YT_DTL_SNF____c14_1____1.parquet,6
PED_YT_DTL_SNF____c14_1____2.parquet,6
PED_YT_DTL_SNF____c15_1____0.parquet,6
PED_YT_DTL_SNF____c15_1____1.parquet,6
PED_YT_DTL_SNF____c15_1____2.parquet,6
PED_YT_DTL_SNF____c17_1____0.parquet,6
PED_YT_DTL_SNF____c17_1____1.parquet,6
PED_YT_DTL_SNF____c17_1____2.parquet,6
PED_YT_DTL_SNF____c19_1____0.parquet,6
PED_YT_DTL_SNF____c19_1____1.parquet,6
PED_YT_DTL_SNF____c20_0____0.parquet,6
PED_YT_DTL_SNF____c20_0____1.parquet,6
PED_YT_DTL_SNF____c20_0____2.parquet,6
PED_YT_DTL_SNF____c22_0____0.parquet,6
PED_YT_DTL_SNF____c22_0____1.parquet,6
PED_YT_DTL_SNF____c22_0____2.parquet,6
PED_YT_DTL_SNF____c22_1____0.parquet,6
PED_YT_DTL_SNF____c22_1____1.parquet,6
PED_YT_DTL_SNF____c22_1____2.parquet,6
PED_YT_DTL_SNF____c24_0____0.parquet,6
PED_YT_DTL_SNF____c24_0____2.parquet,6
PED_YT_DTL_SNF____c25_0____0.parquet,6
PED_YT_DTL_SNF____c25_0____1.parquet,6
PED_YT_DTL_SNF____c25_0____2.parquet,6
PED_YT_DTL_SNF____c25_1____0.parquet,6
PED_YT_DTL_SNF____c25_1____1.parquet,6
PED_YT_DTL_SNF____c26_0____0.parquet,6
PED_YT_DTL_SNF____c26_0____1.parquet,6
PED_YT_DTL_SNF____c4_0____0.parquet,6
PED_YT_DTL_SNF____c5_1____0.parquet,6
PED_YT_DTL_SNF____c5_1____1.parquet,6
PED_YT_DTL_SNF____c5_1____2.parquet,6
PED_YT_DTL_SNF____c7_0____0.parquet,6
PED_YT_DTL_SNF____c7_0____1.parquet,6
PED_YT_DTL_SNF____c7_0____2.parquet,6
PED_YT_DTL_SNF____c8_0____0.parquet,6
PED_YT_DTL_SNF____c8_0____1.parquet,6
PED_YT_DTL_SNF____c8_0____2.parquet,6
PED_YT_DTL_SNF____c9_1____0.parquet,6
PED_YT_DTL_SNF____c9_1____1.parquet,6
PED_YT_DTL_SNF____c9_1____2.parquet,6
PED_YT_DTL_SNF____c11_1____0.parquet,6
PED_YT_DTL_SNF____c11_1____1.parquet,6
PED_YT_DTL_SNF____c11_1____2.parquet,6
PED_YT_DTL_SNF____c13_0____0.parquet,6
PED_YT_DTL_SNF____c13_0____1.parquet,6
PED_YT_DTL_SNF____c13_0____2.parquet,6
PED_YT_DTL_SNF____c3_0____0.parquet,6
PED_YT_DTL_SNF____c6_0____0.parquet,6
PED_YT_DTL_SNF____c6_0____1.parquet,6
PED_YT_DTL_SNF____c8_1____0.parquet,6
PED_YT_DTL_SNF____c8_1____1.parquet,6
PED_YT_DTL_SNF____c15_0____0.parquet,6
PED_YT_DTL_SNF____c15_0____1.parquet,6
PED_YT_DTL_SNF____c15_0____2.parquet,6
PED_YT_DTL_SNF____c9_0____0.parquet,6
PED_YT_DTL_SNF____c9_0____1.parquet,6
PED_YT_DTL_SNF____c9_0____2.parquet,6
t_e9efd5cda78af711____c11_0____0.parquet,6
t_e9efd5cda78af711____c11_0____1.parquet,6
t_e9efd5cda78af711____c11_0____2.parquet,6
t_e9efd5cda78af711____c11_0____3.parquet,6
t_e9efd5cda78af711____c11_1____0.parquet,6
t_e9efd5cda78af711____c11_1____1.parquet,6
t_e9efd5cda78af711____c11_1____2.parquet,6
t_e9efd5cda78af711____c11_1____3.parquet,6
t_e9efd5cda78af711____c11_1____4.parquet,6
t_e9efd5cda78af711____c17_1____0.parquet,6
t_e9efd5cda78af711____c17_1____1.parquet,6
t_e9efd5cda78af711____c17_1____2.parquet,6
t_e9efd5cda78af711____c17_1____3.parquet,6
t_e9efd5cda78af711____c17_1____4.parquet,6
PED_YT_DTL_SNF____c3_1____0.parquet,6
PED_YT_DTL_SNF____c3_1____1.parquet,6
PED_YT_DTL_SNF____c3_1____2.parquet,6
PED_YT_DTL_SNF____c4_1____0.parquet,6
PED_YT_DTL_SNF____c6_1____0.parquet,6
PED_YT_DTL_SNF____c6_1____1.parquet,6
PED_YT_DTL_SNF____c6_1____2.parquet,6
t_014c2259cce4ab13____c11_0____0.parquet,8
t_014c2259cce4ab13____c11_0____1.parquet,8
t_014c2259cce4ab13____c11_0____2.parquet,8
t_014c2259cce4ab13____c11_0____3.parquet,8
t_014c2259cce4ab13____c11_0____4.parquet,8
t_014c2259cce4ab13____c11_1____0.parquet,8
t_014c2259cce4ab13____c11_1____1.parquet,8
t_014c2259cce4ab13____c11_1____2.parquet,8
t_014c2259cce4ab13____c11_1____3.parquet,8
t_014c2259cce4ab13____c11_1____4.parquet,8
t_014c2259cce4ab13____c18_1____0.parquet,8
t_014c2259cce4ab13____c18_1____1.parquet,8
t_014c2259cce4ab13____c18_1____2.parquet,8
t_014c2259cce4ab13____c18_1____3.parquet,8
t_014c2259cce4ab13____c18_1____4.parquet,8
t_014c2259cce4ab13____c6_0____0.parquet,8
t_014c2259cce4ab13____c6_0____1.parquet,8
t_014c2259cce4ab13____c6_0____2.parquet,8
t_014c2259cce4ab13____c6_0____3.parquet,8
t_014c2259cce4ab13____c6_0____4.parquet,8
t_014c2259cce4ab13____c12_0____0.parquet,8
t_014c2259cce4ab13____c12_0____1.parquet,8
t_014c2259cce4ab13____c12_0____2.parquet,8
t_014c2259cce4ab13____c12_0____3.parquet,8
t_014c2259cce4ab13____c12_0____4.parquet,8
t_014c2259cce4ab13____c13_0____0.parquet,8
t_014c2259cce4ab13____c13_0____1.parquet,8
t_014c2259cce4ab13____c13_0____2.parquet,8
t_014c2259cce4ab13____c13_0____3.parquet,8
t_014c2259cce4ab13____c13_0____4.parquet,8
t_014c2259cce4ab13____c13_1____0.parquet,8
t_014c2259cce4ab13____c13_1____1.parquet,8
t_014c2259cce4ab13____c13_1____2.parquet,8
t_014c2259cce4ab13____c13_1____3.parquet,8
t_014c2259cce4ab13____c13_1____4.parquet,8
t_014c2259cce4ab13____c17_1____0.parquet,8
t_014c2259cce4ab13____c17_1____1.parquet,8
t_014c2259cce4ab13____c17_1____2.parquet,8
t_014c2259cce4ab13____c17_1____3.parquet,8
t_014c2259cce4ab13____c17_1____4.parquet,8
t_014c2259cce4ab13____c14_0____0.parquet,8
t_014c2259cce4ab13____c14_0____1.parquet,8
t_014c2259cce4ab13____c14_0____2.parquet,8
t_014c2259cce4ab13____c14_0____3.parquet,8
t_014c2259cce4ab13____c14_0____4.parquet,8
t_014c2259cce4ab13____c15_0____0.parquet,8
t_014c2259cce4ab13____c15_0____1.parquet,8
t_014c2259cce4ab13____c15_0____2.parquet,8
t_014c2259cce4ab13____c15_0____3.parquet,8
t_014c2259cce4ab13____c15_0____4.parquet,8
t_014c2259cce4ab13____c17_0____0.parquet,8
t_014c2259cce4ab13____c17_0____1.parquet,8
t_014c2259cce4ab13____c17_0____2.parquet,8
t_014c2259cce4ab13____c17_0____3.parquet,8
t_014c2259cce4ab13____c17_0____4.parquet,8
t_014c2259cce4ab13____c21_0____0.parquet,8
t_014c2259cce4ab13____c21_0____1.parquet,8
t_014c2259cce4ab13____c21_0____2.parquet,8
t_014c2259cce4ab13____c21_0____3.parquet,8
t_014c2259cce4ab13____c21_0____4.parquet,8
t_014c2259cce4ab13____c21_1____0.parquet,8
t_014c2259cce4ab13____c21_1____1.parquet,8
t_014c2259cce4ab13____c21_1____2.parquet,8
t_014c2259cce4ab13____c21_1____3.parquet,8
t_014c2259cce4ab13____c21_1____4.parquet,8
t_014c2259cce4ab13____c22_1____0.parquet,8
t_014c2259cce4ab13____c22_1____1.parquet,8
t_014c2259cce4ab13____c22_1____2.parquet,8
t_014c2259cce4ab13____c22_1____3.parquet,8
t_014c2259cce4ab13____c22_1____4.parquet,8
t_014c2259cce4ab13____c24_0____0.parquet,8
t_014c2259cce4ab13____c24_0____1.parquet,8
t_014c2259cce4ab13____c24_0____2.parquet,8
t_014c2259cce4ab13____c24_0____3.parquet,8
t_014c2259cce4ab13____c24_0____4.parquet,8
t_014c2259cce4ab13____c25_0____0.parquet,8
t_014c2259cce4ab13____c25_0____1.parquet,8
t_014c2259cce4ab13____c25_0____2.parquet,8
t_014c2259cce4ab13____c25_0____3.parquet,8
t_014c2259cce4ab13____c25_0____4.parquet,8
t_014c2259cce4ab13____c25_1____0.parquet,8
t_014c2259cce4ab13____c25_1____1.parquet,8
t_014c2259cce4ab13____c25_1____2.parquet,8
t_014c2259cce4ab13____c25_1____3.parquet,8
t_014c2259cce4ab13____c25_1____4.parquet,8
t_014c2259cce4ab13____c26_0____0.parquet,8
t_014c2259cce4ab13____c26_0____1.parquet,8
t_014c2259cce4ab13____c26_0____2.parquet,8
t_014c2259cce4ab13____c26_0____3.parquet,8
t_014c2259cce4ab13____c26_0____4.parquet,8
t_014c2259cce4ab13____c26_1____0.parquet,8
t_014c2259cce4ab13____c26_1____1.parquet,8
t_014c2259cce4ab13____c26_1____2.parquet,8
t_014c2259cce4ab13____c26_1____3.parquet,8
t_014c2259cce4ab13____c26_1____4.parquet,8
t_014c2259cce4ab13____c27_0____0.parquet,8
t_014c2259cce4ab13____c27_0____1.parquet,8
t_014c2259cce4ab13____c27_0____2.parquet,8
t_014c2259cce4ab13____c27_0____3.parquet,8
t_014c2259cce4ab13____c27_0____4.parquet,8
t_014c2259cce4ab13____c27_1____0.parquet,8
t_014c2259cce4ab13____c27_1____1.parquet,8
t_014c2259cce4ab13____c27_1____2.parquet,8
t_014c2259cce4ab13____c27_1____3.parquet,8
t_014c2259cce4ab13____c27_1____4.parquet,8
t_014c2259cce4ab13____c28_0____0.parquet,8
t_014c2259cce4ab13____c28_0____1.parquet,8
t_014c2259cce4ab13____c28_0____2.parquet,8
t_014c2259cce4ab13____c28_0____3.parquet,8
t_014c2259cce4ab13____c28_0____4.parquet,8
t_014c2259cce4ab13____c14_1____0.parquet,8
t_014c2259cce4ab13____c10_0____0.parquet,8
t_014c2259cce4ab13____c10_0____1.parquet,8
t_014c2259cce4ab13____c10_0____2.parquet,8
t_014c2259cce4ab13____c10_0____3.parquet,8
t_014c2259cce4ab13____c10_0____4.parquet,8
t_014c2259cce4ab13____c12_1____0.parquet,8
t_014c2259cce4ab13____c12_1____1.parquet,8
t_014c2259cce4ab13____c12_1____2.parquet,8
t_014c2259cce4ab13____c12_1____3.parquet,8
t_014c2259cce4ab13____c12_1____4.parquet,8
t_014c2259cce4ab13____c14_1____1.parquet,8
t_014c2259cce4ab13____c14_1____2.parquet,8
t_014c2259cce4ab13____c14_1____3.parquet,8
t_014c2259cce4ab13____c14_1____4.parquet,8
t_014c2259cce4ab13____c16_0____0.parquet,8
t_014c2259cce4ab13____c16_0____1.parquet,8
t_014c2259cce4ab13____c16_0____2.parquet,8
t_014c2259cce4ab13____c16_0____3.parquet,8
t_014c2259cce4ab13____c16_0____4.parquet,8
t_014c2259cce4ab13____c18_0____0.parquet,8
t_014c2259cce4ab13____c18_0____1.parquet,8
t_014c2259cce4ab13____c18_0____2.parquet,8
t_014c2259cce4ab13____c18_0____3.parquet,8
t_014c2259cce4ab13____c18_0____4.parquet,8
t_014c2259cce4ab13____c19_0____0.parquet,8
t_014c2259cce4ab13____c19_0____1.parquet,8
t_014c2259cce4ab13____c19_0____2.parquet,8
t_014c2259cce4ab13____c19_0____3.parquet,8
t_014c2259cce4ab13____c19_0____4.parquet,8
t_014c2259cce4ab13____c19_1____0.parquet,8
t_014c2259cce4ab13____c19_1____1.parquet,8
t_014c2259cce4ab13____c19_1____2.parquet,8
t_014c2259cce4ab13____c19_1____3.parquet,8
t_014c2259cce4ab13____c19_1____4.parquet,8
t_014c2259cce4ab13____c20_1____0.parquet,8
t_014c2259cce4ab13____c20_1____1.parquet,8
t_014c2259cce4ab13____c20_1____2.parquet,8
t_014c2259cce4ab13____c20_1____3.parquet,8
t_014c2259cce4ab13____c20_1____4.parquet,8
t_014c2259cce4ab13____c22_0____0.parquet,8
t_014c2259cce4ab13____c22_0____1.parquet,8
t_014c2259cce4ab13____c22_0____2.parquet,8
t_014c2259cce4ab13____c22_0____3.parquet,8
t_014c2259cce4ab13____c22_0____4.parquet,8
t_014c2259cce4ab13____c23_0____0.parquet,8
t_014c2259cce4ab13____c23_0____1.parquet,8
t_014c2259cce4ab13____c23_0____2.parquet,8
t_014c2259cce4ab13____c23_0____3.parquet,8
t_014c2259cce4ab13____c23_0____4.parquet,8
t_014c2259cce4ab13____c23_1____0.parquet,8
t_014c2259cce4ab13____c23_1____1.parquet,8
t_014c2259cce4ab13____c23_1____2.parquet,8
t_014c2259cce4ab13____c23_1____3.parquet,8
t_014c2259cce4ab13____c23_1____4.parquet,8
t_014c2259cce4ab13____c4_0____0.parquet,9
t_014c2259cce4ab13____c4_0____1.parquet,9
t_014c2259cce4ab13____c4_0____2.parquet,9
t_014c2259cce4ab13____c4_0____3.parquet,9
t_014c2259cce4ab13____c4_0____4.parquet,9
t_014c2259cce4ab13____c5_1____0.parquet,8
t_014c2259cce4ab13____c5_1____1.parquet,8
t_014c2259cce4ab13____c5_1____2.parquet,8
t_014c2259cce4ab13____c5_1____3.parquet,8
t_014c2259cce4ab13____c5_1____4.parquet,8
t_014c2259cce4ab13____c8_0____0.parquet,8
t_014c2259cce4ab13____c8_0____1.parquet,8
t_014c2259cce4ab13____c8_0____2.parquet,8
t_014c2259cce4ab13____c8_0____3.parquet,8
t_014c2259cce4ab13____c8_0____4.parquet,8
t_014c2259cce4ab13____c9_1____0.parquet,8
t_014c2259cce4ab13____c9_1____1.parquet,8
t_014c2259cce4ab13____c9_1____2.parquet,8
t_014c2259cce4ab13____c9_1____3.parquet,8
t_014c2259cce4ab13____c9_1____4.parquet,8
t_014c2259cce4ab13____c20_0____0.parquet,8
t_014c2259cce4ab13____c20_0____1.parquet,8
t_014c2259cce4ab13____c20_0____2.parquet,8
t_014c2259cce4ab13____c20_0____3.parquet,8
t_014c2259cce4ab13____c20_0____4.parquet,8
t_014c2259cce4ab13____c24_1____0.parquet,8
t_014c2259cce4ab13____c24_1____1.parquet,8
t_014c2259cce4ab13____c24_1____2.parquet,8
t_014c2259cce4ab13____c24_1____3.parquet,8
t_014c2259cce4ab13____c24_1____4.parquet,8
t_014c2259cce4ab13____c7_1____0.parquet,8
t_014c2259cce4ab13____c7_1____1.parquet,8
t_014c2259cce4ab13____c7_1____2.parquet,8
t_014c2259cce4ab13____c7_1____3.parquet,8
t_014c2259cce4ab13____c7_1____4.parquet,8
t_014c2259cce4ab13____c15_1____0.parquet,8
t_014c2259cce4ab13____c15_1____1.parquet,8
